id,date,postcode,property_type,whether_old_or_new,freehold_or_leasehold,address1,address2,address3,town,local_aut,county,region,type1,type2,postcode_short,price,total_floor_area,number_habitable_rooms,current_energy_rating,co2_emissions_current,co2_emissions_potential,energy_consumption_current,energy_consumption_potential,windows_energy_eff,tenure,district,population,households,latitude,longitude,altitude,london_zone,nearest_station,distance_to_station,water_company,average_income,pricePerSqmtr,area,,,,
{AED6E6F7-10F0-4597-B0F8-B36F19897C67},2009-11-06T00:00:00Z,SE8 5DP,F,N,L,1,FLAT 33,YEOMAN STREET,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE8,360000,142.5,4,D,3.7,3.7,172,173,Good,rental (private),Lewisham,93,37,51.492689,-0.039862,4,2,Surrey Quays,0.532695,Thames Water,51800,2526.315789,142.50,,,,
{1F2A234E-7B02-4A85-A898-1C0715FE50A5},2012-05-06T00:00:00Z,IG11 0GU,T,Y,L,82,NA,GALLEONS DRIVE,NA,BARKING,BARKING AND DAGENHAM,GREATER LONDON,A,A,IG11,250000,142.43,NaN,B,1.5,1.5,55,55,Very Good,NA,Barking and Dagenham,149,50,51.52275,0.109028,6,4,Upney,1.81519,Leep Utilities,42500,1755.248192,142.43,,,,
{F3106B78-FBB9-484D-A73A-7BE9110B10EA},2013-08-02T00:00:00Z,SW18 2NH,T,N,F,29,NA,DAULT ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW18,1130000,142.42,6,D,6.1,5.7,259,240,Average,owner-occupied,Wandsworth,50,18,51.454289,-0.184392,23,2,Wandsworth Town,0.7881,Thames Water,71900,7934.278893,142.42,,,,
{4E95D757-D31B-EDA1-E050-A8C0630539E2},2017-04-25T00:00:00Z,CR2 0DH,D,N,F,45,NA,EWHURST AVENUE,NA,SOUTH CROYDON,CROYDON,GREATER LONDON,A,A,CR2,730000,142,5,E,9.2,4.6,365,183,Average,owner-occupied,Croydon,68,27,51.346611,-0.081111,113,6,Sanderstead,0.891774,SES Water,66500,5140.84507,142.00,,,,
{D22473F5-7A92-7B40-E053-6C04A8C0A630},2021-08-20T00:00:00Z,BR3 3LD,T,N,F,12,NA,FAIRFIELD ROAD,NA,BECKENHAM,BROMLEY,GREATER LONDON,A,A,BR3,795000,142,5,D,5.5,2,218,79,Poor,owner-occupied,Bromley,34,19,51.406882,-0.027099,40,4,Beckenham Junction,0.461386,Thames Water,56300,5598.591549,142.00,,,,
{C6209F5F-BDA3-295E-E053-6C04A8C0DDCC},2021-03-26T00:00:00Z,TW9 4DL,T,N,F,17,NA,DEFOE AVENUE,NA,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,TW9,1300000,142,6,D,6.5,3.7,261,144,Average,rental (private),Richmond upon Thames,63,20,51.480692,-0.281764,7,3,Kew Gardens,0.462199,Thames Water,71700,9154.929577,142.00,,,,
{3858D5A3-B003-44AD-84E7-5B735E826F5B},2015-04-01T00:00:00Z,SW14 7RW,S,N,F,47,NA,COVAL ROAD,NA,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,SW14,1275000,142,5,D,5.3,2.5,195,91,Poor,owner-occupied,Richmond upon Thames,93,33,51.46305,-0.273832,16,3,Mortlake,0.727954,Thames Water,68200,8978.873239,142.00,,,,
{CFC9085C-DBD5-9A70-E053-6B04A8C09D6A},2020-12-21T00:00:00Z,N7 7BW,T,N,F,111,NA,BENWELL ROAD,NA,LONDON,ISLINGTON,GREATER LONDON,A,A,N7,950000,142,7,D,5.9,2.3,236,90,Average,rental (private),Islington,117,64,51.553304,-0.110149,32,2,Holloway Road,0.200029,Thames Water,58700,6690.140845,142.00,,,,
{3B7E0B90-C85A-EA99-E050-A8C062057E77},2016-08-08T00:00:00Z,SW14 8PJ,D,N,F,2,NA,QUEENS ROAD,NA,LONDON,RICHMOND UPON THAMES,GREATER LONDON,B,A,SW14,700000,142,NaN,B,1.3,1.3,49,49,Very Good,unknown,Richmond upon Thames,88,39,51.466357,-0.259742,10,3,Mortlake,0.544726,Thames Water,68200,4929.577465,142.00,,,,
{55BDCAE6-8212-521D-E053-6B04A8C0DD7A},2017-06-30T00:00:00Z,CR8 1DH,D,N,F,109,NA,RIDDLESDOWN ROAD,NA,PURLEY,CROYDON,GREATER LONDON,A,A,CR8,744000,142,6,D,5.5,2.9,221,118,Average,owner-occupied,Croydon,79,26,51.333072,-0.103471,120,6,Riddlesdown,0.27964,SES Water,58600,5239.43662,142.00,,,,
{16EED01F-7C20-4B86-9FD0-12BC9576F225},2006-11-24T00:00:00Z,SW6 2PE,T,N,F,24,NA,STEPHENDALE ROAD,LONDON,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,SW6,640000,142,5,C,3.8,2.9,141,107,Very Poor,rental (private),Hammersmith and Fulham,39,12,51.468671,-0.18922,6,2,Imperial Wharf,0.824782,Thames Water,58900,4507.042254,142.00,,,,
{1933B4FC-639D-4267-BB19-BDFD01CCCA82},2013-11-27T00:00:00Z,KT3 6NE,T,N,F,3,NA,MARINA AVENUE,NA,NEW MALDEN,MERTON,GREATER LONDON,A,A,KT3,450000,142,7,C,3.9,2.5,154,94,Average,owner-occupied,Kingston upon Thames,75,28,51.393747,-0.237157,19,4,Motspur Park,0.230175,Thames Water,67300,3169.014085,142.00,,,,
{D96CD096-7CC1-43E6-A6A3-5B3214AA6C48},2011-04-21T00:00:00Z,SM2 5HX,S,N,F,13,NA,PRIOR AVENUE,NA,SUTTON,SUTTON,GREATER LONDON,A,A,SM2,430000,141.72,7,D,7.3,7.1,308,299,Good,owner-occupied,Sutton,51,22,51.356174,-0.176482,69,5,Carshalton Beeches,0.483766,SES Water,75400,3034.151849,141.72,,,,
{9A96A092-CB78-49EF-8D00-CC8FA8DDF105},2010-02-26T00:00:00Z,SW6 5SP,T,N,F,49,NA,OXBERRY AVENUE,NA,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,SW6,940000,141.69,4,E,9.2,7.6,390,318,Very Poor,owner-occupied,Hammersmith and Fulham,100,44,51.473109,-0.211248,11,2,Putney Bridge,0.597069,Thames Water,69400,6634.201426,141.69,,,,
{E778D3B0-19AA-4E98-81BE-C47B7AC094FF},2005-03-04T00:00:00Z,DA7 4TU,S,N,F,19,NA,ALEXANDER ROAD,NA,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A,DA7,309750,141.54,8,D,6.7,5.6,311,259,Average,owner-occupied,Bexley,130,40,51.467009,0.126628,48,5,Bexleyheath,0.604249,Thames Water,57600,2188.4273,141.54,,,,
{22D06595-BBBC-42CF-AA71-678E8D9E8417},2009-10-16T00:00:00Z,E5 8HS,T,N,F,8,NA,CLAPTON PASSAGE,NA,LONDON,HACKNEY,GREATER LONDON,A,A,E5,511250,141.532,4,E,8.5,7.4,359,310,Very Poor,owner-occupied,Hackney,64,28,51.552167,-0.05339,22,2,Hackney Central,0.566324,Thames Water,52200,3612.257299,141.53,,,,
{3E0330EF-55FC-8D89-E050-A8C062052140},2016-06-13T00:00:00Z,UB2 5HG,S,Y,F,2,NA,HAYRE DRIVE,NA,SOUTHALL,HOUNSLOW,GREATER LONDON,A,A,UB2,350000,141.43,NaN,B,2.7,2.5,115,108,Good,NA,Ealing,NA,NA,51.491697,-0.388033,33,4,Southall,1.71075,Thames Water,43800,2474.722478,141.43,,,,
{8EC64A3B-0FCD-4EE1-B9C9-FDE04C7F3B4F},2006-10-16T00:00:00Z,NW4 2JJ,T,N,F,29,NA,HILLVIEW GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,A,A,NW4,310000,141,5,D,6.1,4.5,245,182,Average,owner-occupied,Barnet,103,24,51.589341,-0.213919,59,3,Hendon Central,1.12193,Thames Water,54400,2198.58156,141.00,,,,
{B82222ED-3907-6691-E053-6B04A8C02FB2},2020-11-13T00:00:00Z,BR1 2BG,S,N,F,12,NA,SIBLEY CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,735000,141,6,C,3.5,2.2,143,87,Good,owner-occupied,Bromley,55,17,51.391712,0.045786,65,5,Bickley,0.933111,Thames Water,63800,5212.765957,141.00,,,,
{87E1551E-6837-6405-E053-6C04A8C0B2EE},2019-04-02T00:00:00Z,HA3 6AQ,S,N,F,864,NA,KENTON LANE,NA,HARROW,HARROW,GREATER LONDON,A,A,HA3,580000,141,6,D,5.5,3.3,222,129,Average,owner-occupied,Harrow,76,27,51.612729,-0.331161,90,5,Stanmore,2.08429,Affinity Water,56200,4113.475177,141.00,,,,
{07CB9604-3152-4930-9EF5-4616E879AAF5},2013-07-12T00:00:00Z,N4 3QN,T,N,F,13,NA,MARRIOTT ROAD,NA,LONDON,ISLINGTON,GREATER LONDON,A,A,N4,697000,141,6,D,6.6,1.8,243,64,Very Poor,rental (private),Haringey,53,26,51.567326,-0.114384,39,3,Crouch Hill,0.48115,Thames Water,52100,4943.262411,141.00,,,,
{7C8210F6-9C31-4626-8CC4-8C2B1FF81D9A},2007-07-05T00:00:00Z,SW6 5BW,T,N,F,18,NA,KELVEDON ROAD,LONDON,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,SW6,690000,141,6,D,6.2,2.4,248,94,Average,Owner-occupied,Hammersmith and Fulham,58,21,51.478478,-0.203607,8,2,Parsons Green,0.426995,Thames Water,61900,4893.617021,141.00,,,,
{21E5FEB7-1906-2439-E050-A8C06205342E},2015-01-14T00:00:00Z,E15 4DN,T,N,F,95,NA,ALDWORTH ROAD,NA,LONDON,NEWHAM,GREATER LONDON,B,A,E15,425000,141,7,D,4.9,3.2,181,114,Average,rental (private),Newham,132,48,51.540021,0.00565,8,3,Stratford High Street,0.50956,Thames Water,50300,3014.184397,141.00,,,,
{9A4D11C1-09E7-4198-8117-12660BC07CFC},2007-08-23T00:00:00Z,TW12 2JS,D,N,F,113,NA,PERCY ROAD,HAMPTON,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,TW12,640000,141,9,E,7.6,3.2,279,115,Average,owner-occupied,Richmond upon Thames,55,18,51.419338,-0.3745,20,6,Hampton,0.412749,Thames Water,61900,4539.007092,141.00,,,,
{39140479-EE86-3206-E050-A8C063057647},2016-05-17T00:00:00Z,NW10 5QX,T,N,F,4,NA,MOSTYN GARDENS,NA,LONDON,BRENT,GREATER LONDON,A,A,NW10,1312500,141,6,D,6.9,3.9,276,154,Poor,owner-occupied,Brent,50,18,51.53256,-0.219069,44,2,Kensal Rise,0.220202,Thames Water,53700,9308.510638,141.00,,,,
{86AE3236-9D08-4307-B467-6CE983D41AD3},2006-02-01T00:00:00Z,IG6 1DR,T,N,F,47,NA,DONINGTON AVENUE,ILFORD,ILFORD,REDBRIDGE,GREATER LONDON,A,A,IG6,242500,141,6,C,4.2,2.7,156,96,Good,owner-occupied,Redbridge,40,20,51.580815,0.082371,26,4,Barkingside,0.700594,Essex & Suffolk Water,48900,1719.858156,141.00,,,,
{C6209F5F-EB39-295E-E053-6C04A8C0DDCC},2021-03-26T00:00:00Z,KT3 4DU,T,N,F,47,NA,KINGS AVENUE,NA,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT3,865000,141,6,D,5,2.4,200,97,Good,owner-occupied,Kingston upon Thames,93,38,51.401877,-0.252199,20,4,New Malden,0.335303,Thames Water,64300,6134.751773,141.00,,,,
{25C6F06E-2E66-44C7-8486-F76A5F6D6273},2007-02-09T00:00:00Z,NW8 0NZ,F,N,L,"APSLEY HOUSE, 23 - 29",FLAT 84,FINCHLEY ROAD,LONDON,LONDON,WESTMINSTER,GREATER LONDON,A,A,NW8,650000,141,14,E,9.7,8.3,357,304,Very Poor,unknown,Westminster,41,19,51.535489,-0.176173,56,2,St. Johns Wood,0.161882,Thames Water,59900,4609.929078,141.00,,,,
{BC8936BB-C703-0E2C-E053-6C04A8C0DBF4},2020-12-21T00:00:00Z,N21 1AU,S,N,F,69,NA,WADES HILL,NA,LONDON,ENFIELD,GREATER LONDON,A,A,N21,870000,141,7,D,5.5,2.6,220,104,Average,owner-occupied,Enfield,34,10,51.637243,-0.10215,46,4,Winchmore Hill,0.376956,Thames Water,62600,6170.212766,141.00,,,,
{D79BB2A7-F550-4DB0-A262-A04F1C0ED827},2013-10-30T00:00:00Z,KT3 3JU,T,N,F,9,NA,MOUNT ROAD,NA,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT3,514000,141,6,D,3.8,2.2,169,96,Average,owner-occupied,Kingston upon Thames,71,25,51.40432,-0.267734,15,4,New Malden,0.802779,Thames Water,61000,3645.390071,141.00,,,,
{AE4D86D4-2AE8-4619-E053-6C04A8C03CD0},2020-07-24T00:00:00Z,SE4 2DZ,T,N,F,137,NA,ST ASAPH ROAD,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE4,985000,141,7,D,5,1.8,239,90,Average,owner-occupied,Lewisham,110,48,51.464555,-0.042795,29,2,Brockley,0.350043,Thames Water,51100,6985.815603,141.00,,,,
{A4EC2869-5A4C-4D6C-BBF1-4C5B0FD37B76},2007-11-15T00:00:00Z,NW6 6TH,T,N,F,29,NA,BROOKSVILLE AVENUE,LONDON,LONDON,BRENT,GREATER LONDON,A,A,NW6,1270000,141,5,D,5,2,202,80,Poor,owner-occupied,Brent,52,19,51.537954,-0.208909,44,2,Brondesbury Park,0.284841,Thames Water,53700,9007.092199,141.00,,,,
{173FAA6E-A57A-4EFF-8815-9D11BE02E142},2008-02-08T00:00:00Z,IG11 9DY,T,N,F,96,NA,CAVENDISH GARDENS,BARKING,BARKING,BARKING AND DAGENHAM,GREATER LONDON,A,A,IG11,335000,141,7,E,8.7,2.8,350,113,Average,owner-occupied,Barking and Dagenham,117,43,51.548463,0.102356,10,4,Upney,1.11902,Essex & Suffolk Water,46700,2375.886525,141.00,,,,
{72C66920-E51E-4CF8-BC25-646F89DC73E3},2005-08-18T00:00:00Z,SW11 5BL,T,N,F,72,NA,KNOWSLEY ROAD,LONDON,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW11,460000,141,6,D,6.6,2.5,244,90,Poor,owner-occupied,Wandsworth,124,56,51.469973,-0.162464,5,2,Clapham Junction,0.826709,Leep Utilities,73000,3262.411348,141.00,,,,
{DF73F362-7A83-42DF-A8AA-7E3D0809DA4E},2014-11-19T00:00:00Z,SW15 1QW,T,N,F,79,NA,HOTHAM ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW15,1475000,141,7,E,9.1,2.9,333,107,Poor,owner-occupied,Wandsworth,58,22,51.465713,-0.225747,10,2,Putney,0.807705,Thames Water,71500,10460.99291,141.00,,,,
{19A9918F-BDFB-4B2C-8566-9CE8C71AC7B9},2007-03-22T00:00:00Z,SW7 2RU,F,N,L,EMPIRE HOUSE,FLAT 2,THURLOE PLACE,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,SW7,1525000,141,4,D,6.9,4.7,278,191,Very Poor,rental (private),Kensington and Chelsea,27,15,51.496155,-0.169748,18,1,South Kensington,0.370179,Thames Water,50600,10815.60284,141.00,,,,
{2A289E9F-DC53-CDC8-E050-A8C063054829},2009-12-07T00:00:00Z,SE1 1LB,F,N,L,BRIDGEGATE HOUSE 116-118,APARTMENT 14,BOROUGH HIGH STREET,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE1,1000000,140.94,4,D,5,4.8,234,227,Good,owner-occupied,Southwark,67,30,51.502598,-0.09258,8,1,Borough,0.205298,Thames Water,56600,7095.217823,140.94,,,,
{F2B9DBE6-C6C0-4628-B5FF-60F60975CA19},2010-12-10T00:00:00Z,SW17 8UD,T,N,F,24,NA,FOULSER ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW17,710000,140.89,7,D,8.8,8.2,292,270,Poor,owner-occupied,Wandsworth,124,46,51.433674,-0.15937,34,3,Tooting Bec,0.241558,Thames Water,63500,5039.392434,140.89,,,,
{9B8DDD83-6124-4877-BEC4-0138BE327ECE},2011-03-04T00:00:00Z,NW4 1LL,T,N,F,106,NA,HOLDERS HILL ROAD,NA,LONDON,BARNET,GREATER LONDON,A,A,NW4,575000,140.7,3,E,8,7,340,298,Poor,rental (private),Barnet,17,4,51.599809,-0.209627,57,4,Mill Hill East,0.945551,Thames Water,58700,4086.709311,140.70,,,,
{B1BE95ED-7F43-43A8-BF55-D2E67F7F7721},2012-05-25T00:00:00Z,IG1 4HD,T,Y,F,266,NA,THOROLD ROAD,NA,ILFORD,REDBRIDGE,GREATER LONDON,A,A,IG1,315000,140.54,5,E,8.4,7.1,310,262,Average,owner-occupied,Redbridge,164,44,51.565239,0.08241,15,4,Seven Kings,0.970733,Essex & Suffolk Water,51800,2241.354774,140.54,,,,
{39650017-127A-4255-B49C-1568F1D7F44E},2015-02-20T00:00:00Z,SW11 6NZ,T,N,F,6,NA,CANFORD ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW11,1550000,140,7,D,4.9,2,201,78,Good,owner-occupied,Wandsworth,49,17,51.459111,-0.158577,28,2,Clapham Junction,0.987959,Thames Water,77300,11071.42857,140.00,,,,
{9684298E-C77F-4D95-990C-3F383C207029},2009-09-29T00:00:00Z,SM6 8EU,D,N,F,33,NA,MORTON GARDENS,NA,WALLINGTON,SUTTON,GREATER LONDON,A,A,SM6,345000,140,6,C,4.2,2.6,168,103,Average,owner-occupied,Sutton,108,44,51.364396,-0.143474,48,5,Wallington,0.677749,SES Water,53400,2464.285714,140.00,,,,
{C80DC882-7179-459B-AFE5-F49D5D6035E4},2006-11-22T00:00:00Z,BR1 3DX,S,N,F,31,NA,HARWOOD AVENUE,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,399950,140,6,D,5.9,2.7,216,97,Average,owner-occupied,Bromley,87,30,51.405607,0.021345,67,4,Bromley North,0.426964,Thames Water,63100,2856.785714,140.00,,,,
{B0CB4580-9826-487A-ABAC-3E3121AE738A},2006-01-30T00:00:00Z,SW6 5TP,T,N,F,8,NA,HARBLEDOWN ROAD,LONDON,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,SW6,675000,140,4,E,8.8,3.8,327,138,Very Poor,rental (private),Hammersmith and Fulham,57,22,51.476562,-0.200082,6,2,Parsons Green,0.192065,Thames Water,61900,4821.428571,140.00,,,,
{11FA1C70-B274-4D6A-B708-22493F391595},2010-09-22T00:00:00Z,N3 1UJ,S,N,F,21,NA,HENDON AVENUE,NA,LONDON,BARNET,GREATER LONDON,A,A,N3,850000,140,3,C,4.1,2.5,164,98,Good,rental (private),Barnet,59,18,51.599808,-0.205653,67,4,Finchley Central,0.866687,Affinity Water,58700,6071.428571,140.00,,,,
{919FEC05-85C2-9A90-E053-6C04A8C0A300},2019-08-15T00:00:00Z,UB8 3NE,D,N,F,6,NA,THE MEADS,NA,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A,UB8,820000,140,7,E,8.4,4.9,328,186,Average,owner-occupied,Hillingdon,27,8,51.527341,-0.471944,34,6,West Drayton,1.91909,Affinity Water,51700,5857.142857,140.00,,,,
{CE24FF7B-ADB0-4260-A77C-82DB4209F81B},2006-01-23T00:00:00Z,SW18 2HS,T,N,F,14,NA,MARCILLY ROAD,LONDON,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW18,308000,140,7,C,3.5,1.8,153,83,Average,owner-occupied,Wandsworth,40,15,51.458876,-0.17979,22,2,Wandsworth Town,0.611197,Thames Water,65900,2200,140.00,,,,
{BA553F71-C2F9-400E-B831-A1E47A17FDA9},2013-04-22T00:00:00Z,W5 5RP,T,N,F,70B,NA,RANELAGH ROAD,NA,LONDON,EALING,GREATER LONDON,A,A,W5,560000,140,6,D,5,2.3,186,83,Good,owner-occupied,Ealing,128,52,51.504766,-0.300908,29,3,South Ealing,0.547962,Thames Water,56900,4000,140.00,,,,
{9FF0D96A-197B-11ED-E053-6C04A8C06383},2020-01-31T00:00:00Z,SW13 9PL,S,N,F,7,NA,ULLSWATER ROAD,NA,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,SW13,1750000,140,5,E,8.4,2.6,312,94,Average,owner-occupied,Richmond upon Thames,39,14,51.480146,-0.24064,7,3,Barnes Bridge,1.19681,Thames Water,65600,12500,140.00,,,,
{434F28C7-7895-4E54-BC55-86F867E7A567},2015-09-11T00:00:00Z,W13 9XS,T,N,F,27,NA,MIDHURST ROAD,NA,LONDON,EALING,GREATER LONDON,A,A,W13,1000000,140,6,C,4.2,2.5,170,100,Good,owner-occupied,Ealing,81,30,51.500159,-0.321344,27,3,Northfields,0.435922,Thames Water,63600,7142.857143,140.00,,,,
{2E54D077-29B1-4BA2-A8C4-4ADED2959D13},2013-08-22T00:00:00Z,HA4 7LB,S,N,F,12,NA,MANOR ROAD,NA,RUISLIP,HILLINGDON,GREATER LONDON,A,A,HA4,650000,140,6,F,9.3,4.7,350,174,Average,owner-occupied,Hillingdon,63,22,51.575898,-0.430356,48,6,Ruislip,0.754416,Affinity Water,54700,4642.857143,140.00,,,,
{31FB4C16-C847-57B9-E050-A8C063053436},2016-03-22T00:00:00Z,SE26 6RF,S,N,F,77,NA,LONGTON AVENUE,SYDENHAM,LONDON,LEWISHAM,GREATER LONDON,A,A,SE26,1250000,140,5,E,7.5,3.5,276,127,Very Poor,owner-occupied,Lewisham,93,38,51.43026,-0.070099,87,3,Sydenham Hill,0.747559,Thames Water,51700,8928.571429,140.00,,,,
{726BF13B-A433-0A46-E053-6C04A8C01D0D},2018-07-11T00:00:00Z,IG1 1HN,T,N,F,44,NA,ALBERT ROAD,NA,ILFORD,REDBRIDGE,GREATER LONDON,B,A,IG1,425000,140,5,D,4.5,2.4,184,96,Average,rental (private),Redbridge,94,26,51.555898,0.073169,14,4,Ilford,0.431235,Essex & Suffolk Water,48500,3035.714286,140.00,,,,
{8EA8D37D-7224-47E0-98A2-D8C55471E1D8},2013-05-10T00:00:00Z,HA7 2HG,S,N,F,13,NA,WETHERAL DRIVE,NA,STANMORE,HARROW,GREATER LONDON,A,A,HA7,480000,140,9,D,4.6,3.2,170,115,Average,owner-occupied,Harrow,27,9,51.60298,-0.312184,59,5,Canons Park,1.3331,Affinity Water,65400,3428.571429,140.00,,,,
{BE053B2D-4D51-4A30-859A-B59CBF3A2EB0},2013-03-22T00:00:00Z,E12 6NG,T,N,F,64,NA,BYRON AVENUE,NA,LONDON,NEWHAM,GREATER LONDON,A,A,E12,250000,140,5,E,7.9,2.5,320,102,Average,rental (private),Newham,227,56,51.542926,0.052461,11,3,East Ham,0.414083,Thames Water,46200,1785.714286,140.00,,,,
{5C228BA7-6B46-4025-95C6-41018D297FDC},2012-11-20T00:00:00Z,NW9 6RY,S,N,F,134,NA,SHEAVESHILL AVENUE,NA,LONDON,BARNET,GREATER LONDON,A,A,NW9,357500,140,6,E,9,4.6,332,168,Good,owner-occupied,Barnet,106,30,51.592528,-0.247576,43,4,Colindale,0.353863,Affinity Water,51100,2553.571429,140.00,,,,
{D4F41C58-8D87-464A-A8BD-40B0D91B41EB},2009-12-17T00:00:00Z,SW12 8AE,T,N,F,42,NA,ALDERBROOK ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW12,850000,139.58,7,E,9,7.8,329,284,Very Poor,owner-occupied,Wandsworth,74,25,51.450674,-0.151059,31,2,Clapham South,0.307982,Thames Water,71800,6089.697664,139.58,,,,
{7ECC4488-E013-4951-8405-5210FBB41C6F},2006-02-14T00:00:00Z,HA2 7HY,S,N,F,22,NA,VICARAGE WAY,HARROW,HARROW,HARROW,GREATER LONDON,A,A,HA2,325000,139,6,D,6.2,2.3,255,94,Good,owner-occupied,Harrow,19,8,51.577306,-0.366158,49,5,Rayners Lane,0.399557,Affinity Water,67000,2338.129496,139.00,,,,
{27A2F70B-F5FC-4AD1-8FD9-5C5C6FD4242E},2007-07-03T00:00:00Z,KT2 7SU,T,N,F,21,NA,HEATHERDALE CLOSE,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT2,545000,139,6,C,3.3,1.7,125,62,Average,rental (private),Kingston upon Thames,64,21,51.420894,-0.282503,37,5,Norbiton,0.954542,Thames Water,59400,3920.863309,139.00,,,,
{052484E6-428C-4C86-91A4-095316085731},2011-09-30T00:00:00Z,SW19 1QT,T,N,F,42,NA,GLADSTONE ROAD,NA,LONDON,MERTON,GREATER LONDON,A,A,SW19,765000,139,7,D,5.8,3.3,219,122,Good,owner-occupied,Merton,77,35,51.418232,-0.20212,20,3,Dundonald Road,0.385991,Thames Water,75100,5503.597122,139.00,,,,
{A37CB47A-98EE-4BBD-85E3-1EC7F79DEC9C},2006-11-23T00:00:00Z,N5 1PT,T,N,F,31,NA,MELGUND ROAD,LONDON,LONDON,ISLINGTON,GREATER LONDON,A,A,N5,750000,139,5,D,5.9,5.7,221,213,Very Poor,owner-occupied,Islington,185,63,51.549907,-0.105974,39,2,Drayton Park,0.319572,Thames Water,65600,5395.683453,139.00,,,,
{965B6D91-D188-95E4-E053-6C04A8C07729},2019-09-25T00:00:00Z,DA16 2EG,S,N,F,74,NA,DARWIN ROAD,NA,WELLING,BEXLEY,GREATER LONDON,A,A,DA16,480000,139,7,E,7.1,3.9,289,159,Average,owner-occupied,Bexley,112,40,51.462609,0.098335,56,4,Welling,0.336189,Thames Water,50600,3453.23741,139.00,,,,
{919FEC05-AB55-9A90-E053-6C04A8C0A300},2019-07-10T00:00:00Z,BR6 0QT,D,N,F,54,NA,LANCING ROAD,NA,ORPINGTON,BROMLEY,GREATER LONDON,A,A,BR6,675000,139,8,D,5.3,2.5,216,102,Good,owner-occupied,Bromley,75,27,51.373806,0.101701,67,6,Orpington,0.876585,Thames Water,59500,4856.115108,139.00,,,,
{5376B385-05CF-34C1-E053-6B04A8C09FF6},2017-05-18T00:00:00Z,HA3 8FJ,S,Y,F,3,NA,ELMORE CLOSE,KENTON,HARROW,HARROW,GREATER LONDON,A,A,HA3,670000,139,NaN,B,1.6,1.3,64,54,Very Good,unknown,Harrow,NA,NA,51.598777,-0.314944,54,5,Harrow and Wealdstone,1.49948,Affinity Water,58500,4820.143885,139.00,,,,
{8574E374-579B-4A33-ABEA-DEAC248ECD62},2015-08-14T00:00:00Z,IG7 6HU,D,N,F,5,NA,ROWLAND CRESCENT,NA,CHIGWELL,REDBRIDGE,GREATER LONDON,A,A,IG7,435000,139,6,D,5.9,2.5,218,92,Average,rental (private),Redbridge,66,25,51.613207,0.096535,55,4,Grange Hill,0.295683,Thames Water,47500,3129.496403,139.00,,,,
{FC7741D0-D98C-46E1-AFDC-E3A1A4F28128},2012-03-20T00:00:00Z,SW14 7DS,S,N,F,10,NA,COVAL LANE,NA,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,SW14,840000,139,5,D,4.9,3,184,111,Average,owner-occupied,Richmond upon Thames,11,5,51.462891,-0.275897,17,3,North Sheen,0.779342,Thames Water,68200,6043.165468,139.00,,,,
{423005B9-5BF2-441D-9C7F-FA47489FB839},2014-09-11T00:00:00Z,RM7 7DA,D,N,F,47,NA,MILDMAY ROAD,NA,ROMFORD,HAVERING,GREATER LONDON,A,A,RM7,420000,139,6,F,12,3.7,474,148,Average,owner-occupied,Havering,71,31,51.577861,0.170465,16,6,Romford,0.94018,Essex & Suffolk Water,46300,3021.582734,139.00,,,,
{BB819B18-D615-4D8F-99C3-11A034FD9C3A},2010-08-13T00:00:00Z,N2 9QD,T,N,F,11,NA,BARONSMERE ROAD,NA,LONDON,BARNET,GREATER LONDON,A,A,N2,719000,139,6,D,7.2,3.1,295,125,Poor,owner-occupied,Barnet,55,19,51.588124,-0.162853,91,3,East Finchley,0.157408,Affinity Water,58600,5172.661871,139.00,,,,
